id,Descripción,Link,Pagina fuente
818.0,"un retrato femenino indígena joven y hermoso, vestida con su atuendo tradicional de su tribu de tiro en su aldea con el río amazonas en la espalda. tribu quichua / kichwa napuruna. ",https://media.gettyimages.com/id/2154778569/es/foto/un-retrato-femenino-ind%C3%ADgena-joven-y-hermoso-vestida-con-su-atuendo-tradicional-de-su-tribu-de.jpg?s=612x612&w=0&k=20&c=pwIENj0WQV6P5QBtzHVLEhZu0tnEBLEJsLWtTugy3QE=,
819.0,"un retrato femenino indígena joven y hermoso, vestida con su atuendo tradicional de su tribu de tiro en su aldea con el río amazonas en la espalda. tribu quichua / kichwa napuruna. ",https://media.gettyimages.com/id/2154778542/es/foto/un-retrato-femenino-ind%C3%ADgena-joven-y-hermoso-vestida-con-su-atuendo-tradicional-de-su-tribu-de.jpg?s=612x612&w=0&k=20&c=wecsfc7B2f0Xx3fWIjXVHeUfTu-XQeBcNJVNiOROmP4=,
820.0,"un retrato femenino indígena joven y hermoso, vestida con su atuendo tradicional mientras juega con un pequeño periquito / pájaro disparando en su aldea tribu. tribu quichua / kichwa napuruna. ",https://media.gettyimages.com/id/2154778528/es/foto/un-retrato-femenino-ind%C3%ADgena-joven-y-hermoso-vestida-con-su-atuendo-tradicional-mientras-juega.jpg?s=612x612&w=0&k=20&c=fkBM5aCYUh3uhrke6qMs5mTuJbX1vNFC3jkWvg6B_g0=,
821.0,"un retrato femenino indígena joven y hermoso, vestida con su atuendo tradicional de su tribu de tiro en su aldea en medio de la selva tropical en un día soleado, sosteniendo un plato tradicional que se usa para beber.

tribu quichua / kichwa napuruna. ",https://media.gettyimages.com/id/2154778450/es/foto/un-retrato-femenino-ind%C3%ADgena-joven-y-hermoso-vestida-con-su-atuendo-tradicional-de-su-tribu-de.jpg?s=612x612&w=0&k=20&c=swxUxO7c_En1yfXSl_WEL-dtk_hEc7HfRLKiTH9nl5s=,
822.0,"un retrato femenino indígena joven y hermoso, vestida con su atuendo tradicional de su tribu de tiro en su aldea en medio de la selva tropical en un día soleado, sosteniendo y bebiendo del plato tradicional.

tribu quichua / kichwa napuruna. ",https://media.gettyimages.com/id/2154778446/es/foto/un-retrato-femenino-ind%C3%ADgena-joven-y-hermoso-vestida-con-su-atuendo-tradicional-de-su-tribu-de.jpg?s=612x612&w=0&k=20&c=Ts46AjRUYWW536uH1Hu0p7oohtrGV0IdQ6tBB-3FN0A=,
823.0,"una joven hermosa retrato femenino indígena, con un vestido de noche azul y un collar de perlas disparando en su pueblo. tribu quichua / kichwa napuruna. ",https://media.gettyimages.com/id/2154778397/es/foto/una-joven-hermosa-retrato-femenino-ind%C3%ADgena-con-un-vestido-de-noche-azul-y-un-collar-de-perlas.jpg?s=612x612&w=0&k=20&c=3_F7O50MlslIADqzNnFOcyZ8gZsET7PFZajCNouB_Vc=,
824.0,retrato con copyspace de niña de otavalo con vestido tradicional en ceremonia de inti raymi dando gracias. ,https://media.gettyimages.com/id/2153398462/es/foto/retrato-con-copyspace-de-ni%C3%B1a-de-otavalo-con-vestido-tradicional-en-ceremonia-de-inti-raymi.jpg?s=612x612&w=0&k=20&c=YxzGgIjv8-nSboMjoEwdREWvHnWLvU02KvGKiRxVf3k=,
825.0,mujer indígena sentada de lado en una ceremonia de acción de gracias en los andes de ecuador con vestido tradicional de otavalo ,https://media.gettyimages.com/id/2152675038/es/foto/mujer-ind%C3%ADgena-sentada-de-lado-en-una-ceremonia-de-acci%C3%B3n-de-gracias-en-los-andes-de-ecuador.jpg?s=612x612&w=0&k=20&c=lkC2BtsC78asr80VbsTJTSqxe5QrADmSC5qNKhlSyf0=,
826.0,mujer indígena sentada en medio de la hierba y abundantes flores a su alrededor con las manos levantadas y los ojos cerrados en una ceremonia tradicional ,https://media.gettyimages.com/id/2152675032/es/foto/mujer-ind%C3%ADgena-sentada-en-medio-de-la-hierba-y-abundantes-flores-a-su-alrededor-con-las-manos.jpg?s=612x612&w=0&k=20&c=7wyTs1w17z00eRDVITCiCwL0C8nLNB8dPSAgMvh-Isw=,
827.0,joven indígena de la selva de ecuador en un momento de acción de gracias en un ritual tradicional de su tribu ,https://media.gettyimages.com/id/2152675018/es/foto/joven-ind%C3%ADgena-de-la-selva-de-ecuador-en-un-momento-de-acci%C3%B3n-de-gracias-en-un-ritual.jpg?s=612x612&w=0&k=20&c=T_ic1ua4vCeHl-RU3bGUxE-lFQRdNsdIF0fm7G24vjY=,
828.0,mujer indígena mayor haciendo artesanías ,https://media.gettyimages.com/id/1857578718/es/foto/mujer-ind%C3%ADgena-mayor-haciendo-artesan%C3%ADas.jpg?s=612x612&w=0&k=20&c=n_6hqvfsvP_8YoSx4VaX9uIVR_TdE8YQgZJX7ekEJME=,
829.0,retrato de mujer india con instrumentos de percusión ,https://media.gettyimages.com/id/1679389258/es/foto/retrato-de-mujer-india-con-instrumentos-de-percusi%C3%B3n.jpg?s=612x612&w=0&k=20&c=sM2p54E9y0xNrNd1Lc-V0I5nUpZf6_eWxa7zQcRTySw=,
830.0,retrato de mujer india con instrumentos de percusión ,https://media.gettyimages.com/id/1679389245/es/foto/retrato-de-mujer-india-con-instrumentos-de-percusi%C3%B3n.jpg?s=612x612&w=0&k=20&c=P_hl8LjAOPo1vjaINGSGW6PcUpl4FnsIk5fKSxA2YcU=,
831.0,mujer india haciendo saludo al sol en el bosque ,https://media.gettyimages.com/id/1679388724/es/foto/mujer-india-haciendo-saludo-al-sol-en-el-bosque.jpg?s=612x612&w=0&k=20&c=fFgjVBMCDHsEi2nQI6WrhR2d5c7Fm-h4lvVRp6c5zNo=,
832.0,mujer india y su madre almorzando en casa ,https://media.gettyimages.com/id/1679384493/es/foto/mujer-india-y-su-madre-almorzando-en-casa.jpg?s=612x612&w=0&k=20&c=RYIa_k6iud7S1f-25JqpKv8gCU3MWsblqFTYPelnayE=,
833.0,mujer india con su bebé ,https://media.gettyimages.com/id/1678569197/es/foto/mujer-india-con-su-beb%C3%A9.jpg?s=612x612&w=0&k=20&c=e5q4bAX4rJdJ_30Gz5eylDAB8VnOxZGJbrAZo30sjJc=,
834.0,"joven turista latina descubriendo, caminando, disfrutando, sintiéndose libre y viajando alrededor de una plantación de té en sangay, región amazónica, en medio de las selvas tropicales ecuatorianas en alguna parte del ecuador, cerca de perú y brasil. ",https://media.gettyimages.com/id/1385130819/es/foto/joven-turista-latina-descubriendo-caminando-disfrutando-sinti%C3%A9ndose-libre-y-viajando-alrededor.jpg?s=612x612&w=0&k=20&c=cXXyYpiUlGQokXvBsnVdcoDPZfPKq2OS3eres-9EjAQ=,
835.0,"joven turista latina descubriendo, caminando, disfrutando, sintiéndose libre, viajando por la región amazónica usando sus binoculares para ver las aves y animales salvajes en medio de las selvas tropicales ecuatorianas en alguna parte del ecuador ",https://media.gettyimages.com/id/1385130809/es/foto/joven-turista-latina-descubriendo-caminando-disfrutando-sinti%C3%A9ndose-libre-viajando-por-la.jpg?s=612x612&w=0&k=20&c=_GpoeahviRi8ZwtoHOcFQviq9dLTWUbn4qBx4sMSHFI=,
836.0,"joven turista latina descubriendo, caminando, disfrutando, sintiéndose libre y viajando alrededor de una plantación de té en sangay, región amazónica, en medio de las selvas tropicales ecuatorianas en alguna parte del ecuador, cerca de perú y brasil. ",https://media.gettyimages.com/id/1385130803/es/foto/joven-turista-latina-descubriendo-caminando-disfrutando-sinti%C3%A9ndose-libre-y-viajando-alrededor.jpg?s=612x612&w=0&k=20&c=iNeRsqS-YkHuYH6L_ZUPJvpd3IcZUM_-k7iNeQFSgLU=,
837.0,"joven turista latina descubriendo, caminando, disfrutando, sintiéndose libre, viajando por la región amazónica usando su teléfono celular para tomar fotos a las aves y animales salvajes en medio de las selvas tropicales ecuatorianas en alguna parte del ",https://media.gettyimages.com/id/1385130735/es/foto/joven-turista-latina-descubriendo-caminando-disfrutando-sinti%C3%A9ndose-libre-viajando-por-la.jpg?s=612x612&w=0&k=20&c=ethRGOhAljFVwLsNqhW_4peikiT12P-2pMkq9ESfG9E=,
838.0,"joven turista latina descubriendo, caminando, disfrutando, sintiéndose libre, viajando por la región amazónica usando su teléfono celular para tomar fotos a las aves y animales salvajes en medio de las selvas tropicales ecuatorianas en alguna parte del ",https://media.gettyimages.com/id/1385130696/es/foto/joven-turista-latina-descubriendo-caminando-disfrutando-sinti%C3%A9ndose-libre-viajando-por-la.jpg?s=612x612&w=0&k=20&c=3JcPptTMrAl5uxOe97rXN521MPAlgY-hmAFJfPVAxcA=,
839.0,"joven turista latina descubriendo, caminando, disfrutando, sintiéndose libre y viajando alrededor de una plantación de té en sangay, región amazónica, en medio de las selvas tropicales ecuatorianas en alguna parte del ecuador, cerca de perú y brasil. ",https://media.gettyimages.com/id/1385130164/es/foto/joven-turista-latina-descubriendo-caminando-disfrutando-sinti%C3%A9ndose-libre-y-viajando-alrededor.jpg?s=612x612&w=0&k=20&c=JTlQ9oPEgi6Ep8QG9JYt4lFLF3N_6z_Mff0RBzPXvs4=,
840.0,"joven turista latina descubriendo, caminando, disfrutando, sintiéndose libre, viajando por la región amazónica usando sus binoculares para ver las aves y animales salvajes en medio de las selvas tropicales ecuatorianas en alguna parte del ecuador ",https://media.gettyimages.com/id/1385130163/es/foto/joven-turista-latina-descubriendo-caminando-disfrutando-sinti%C3%A9ndose-libre-viajando-por-la.jpg?s=612x612&w=0&k=20&c=05CMIQfv5YVUaNIIqTtDocTTpAG_h5YdyzgjUvV6ZUc=,
841.0,"joven turista latino bebiendo wayusa en kichwa o guayusa en español en una pequeña comunidad en medio de la selva tropical en alguna parte de la región amazónica en ecuador, cerca de perú y brasil. ",https://media.gettyimages.com/id/1384294877/es/foto/joven-turista-latino-bebiendo-wayusa-en-kichwa-o-guayusa-en-espa%C3%B1ol-en-una-peque%C3%B1a-comunidad.jpg?s=612x612&w=0&k=20&c=QS0zGmPtmUU4u-nGwDbSnyjuiZ3YMZ_Y-lVS0GnMkKc=,
842.0,"hombre tribal rema canoa a través del estrecho canal de remansos del río amazonas, ecuador, américa del sur. ",https://media.gettyimages.com/id/1358994844/es/foto/hombre-tribal-rema-canoa-a-trav%C3%A9s-del-estrecho-canal-de-remansos-del-r%C3%ADo-amazonas-ecuador.jpg?s=612x612&w=0&k=20&c=X9iX88CCdXfbTBqwskChlFrGFLZxzamQbTY_ilT_-w4=,
843.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770483/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=hS_GG_F-tNRoIDeQ_UMOHYwk8laUVeTRKoK_J2l5XH8=,
844.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770467/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=qxeo0SsozjCmbKlXI_h_kHgxM9AVi_HsUjAqLZfCu3w=,
845.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770464/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=2AwnJ6dCyxIeej9J2oxUhCQoRrklaHV6_tWIz6tWmIc=,
846.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770455/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=R4SRf-y7Ms2_qHO9xlMB7k9X2GfjXwpVu1Yl_mesev8=,
847.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770453/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=CGnPNcemIjvqBTqQR4yT84bi4Bd38f4l6Z_z1eplfwk=,
848.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770452/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=7d9JuLRBr9DQcCJk55DK1SpiqkTZ9s62Gf0L0sx4tzI=,
849.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770451/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=Ll3PUCXbqOWeeuMgppxMnd9PANoXV9qOHkVUtxxua5E=,
850.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770443/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=3MROVJJjc2un-mwqvLzIp42x3ISv4K1-yDBeXWk5wz4=,
851.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770436/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=ixX_7w-mlANgRuDBjlo3mGT7ncAa-axJ3ibRmH_OLd4=,
852.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770433/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=TWQyWpso154hhD1H8stpuZUOIEFCLxs97T7Q1Jh2DW8=,
853.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770426/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=EDNYcv8ZKz1epSA6EJpGPB2do-vg1qd_o2FBEsqWK8Y=,
854.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770425/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=IVlktuc-soYEnr3rT7D4XKUPuWcVibarKRfWItfKTHU=,
855.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770422/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=8GPyLJaS7-uw5_xPsK6gRY6Kqk01eiPCACFXV62lDeM=,
856.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770415/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=YkmV_W_es5hGf58wA2P6eYKjdTucPZgeQ2pdqyjhajA=,
857.0,mujer indígena cocina pescado al horno y pan a la parrilla. ,https://media.gettyimages.com/id/1256770406/es/foto/mujer-ind%C3%ADgena-cocina-pescado-al-horno-y-pan-a-la-parrilla.jpg?s=612x612&w=0&k=20&c=0lHp07yaVN8rmtOPCKeBpuIs1_QJN9r843gKFrasp9w=,
858.0,"hombre relajándose en un banco de hormigón en la calle principal de banas, ecuador ",https://media.gettyimages.com/id/1200582082/es/foto/hombre-relaj%C3%A1ndose-en-un-banco-de-hormig%C3%B3n-en-la-calle-principal-de-banas-ecuador.jpg?s=612x612&w=0&k=20&c=e47V1-onhR6nfNlpUoOkDhD0uGSWEyeYiUIY9ZSsGaU=,
859.0,siona la mujer horneando pan de yucca ,https://media.gettyimages.com/id/1140816245/es/foto/siona-la-mujer-horneando-pan-de-yucca.jpg?s=612x612&w=0&k=20&c=74xMkNgonOkRbCSWwg0fxD8mg1aqTuQPsr2_JNJNiVg=,
860.0,siona mujer peeling raíces yucca ,https://media.gettyimages.com/id/1140815292/es/foto/siona-mujer-peeling-ra%C3%ADces-yucca.jpg?s=612x612&w=0&k=20&c=D_jGNmAtTAaYaN10oc7O_wJZf9AqFabin9X9hKM-zI8=,
861.0,chamán en la selva de ecuador ,https://media.gettyimages.com/id/1140815185/es/foto/cham%C3%A1n-en-la-selva-de-ecuador.jpg?s=612x612&w=0&k=20&c=CA1fwzyOQFd3dFjYgXJk306340OD6tGeEnSs0XgsPWs=,
862.0,chamán en la selva de ecuador ,https://media.gettyimages.com/id/1140815173/es/foto/cham%C3%A1n-en-la-selva-de-ecuador.jpg?s=612x612&w=0&k=20&c=eyGI4qSXtgBCODRo4qplyWojbb7J4Uj3vPpBpsd6LkU=,
863.0,chamán en la selva de ecuador ,https://media.gettyimages.com/id/1140815171/es/foto/cham%C3%A1n-en-la-selva-de-ecuador.jpg?s=612x612&w=0&k=20&c=-NnAsBTIn_n1hpynB_fYC_86iaURnBR2aU1HQucy63o=,
864.0,siona la mujer horneando pan de yucca ,https://media.gettyimages.com/id/1140815089/es/foto/siona-la-mujer-horneando-pan-de-yucca.jpg?s=612x612&w=0&k=20&c=YCmDjnC0B2J5YxfRgzpIXLxhP-zQSmIRAkc-mLJ0ivU=,
865.0,siona mujer preparando yucca para hornear pan ,https://media.gettyimages.com/id/1140815088/es/foto/siona-mujer-preparando-yucca-para-hornear-pan.jpg?s=612x612&w=0&k=20&c=7O-UVyB6n6IcTO2Xl9naThYjA_hw-hHPq1JhwqOIC_w=,
866.0,joven nativo de la amazonia sosteniendo una planta de plántulas. ,https://media.gettyimages.com/id/1131137302/es/foto/joven-nativo-de-la-amazonia-sosteniendo-una-planta-de-pl%C3%A1ntulas.jpg?s=612x612&w=0&k=20&c=UX-PFizhivJVLx3NsdZWhd0MFF0aq2A-I3fYncMGP2U=,
867.0,hombre brasileño nativo de una tribu indígena mediante un teléfono móvil. ,https://media.gettyimages.com/id/1129590536/es/foto/hombre-brasile%C3%B1o-nativo-de-una-tribu-ind%C3%ADgena-mediante-un-tel%C3%A9fono-m%C3%B3vil.jpg?s=612x612&w=0&k=20&c=dcJRk5eye9I7JhVMWYHrRB1ncAR7yH56KjrPJxJ-AYc=,
868.0,mujer brasileña nativa arreglándose el cabello para un concurso de belleza indígena. ,https://media.gettyimages.com/id/1129587287/es/foto/mujer-brasile%C3%B1a-nativa-arregl%C3%A1ndose-el-cabello-para-un-concurso-de-belleza-ind%C3%ADgena.jpg?s=612x612&w=0&k=20&c=-sG3s0TE9tThEJAwROiT9m75bpPkY13RsdmKhBd7lBI=,
869.0,feliz joven indígena brasileña madre y llevar a su bebé. ,https://media.gettyimages.com/id/1129587239/es/foto/feliz-joven-ind%C3%ADgena-brasile%C3%B1a-madre-y-llevar-a-su-beb%C3%A9.jpg?s=612x612&w=0&k=20&c=L10poZaC8UyoPsmH7fN2CPpYNpSWfPbNqDSnmSmNHHM=,
870.0,un hombre nativo indígena de brasil dispara una flecha ,https://media.gettyimages.com/id/1129586500/es/foto/un-hombre-nativo-ind%C3%ADgena-de-brasil-dispara-una-flecha.jpg?s=612x612&w=0&k=20&c=SlD3rfnSupoAULPkA4xsHCKCtSpiT_E-9lhTgY127V4=,
871.0,un hombre nativo indígena de brasil dispara una flecha. ,https://media.gettyimages.com/id/1129586499/es/foto/un-hombre-nativo-ind%C3%ADgena-de-brasil-dispara-una-flecha.jpg?s=612x612&w=0&k=20&c=pDTF7xYo9_XDrtadIjeCdUhUCYULFkxCSH99vzFiNEE=,
872.0,un hombre nativo indígena de brasil dispara una flecha ,https://media.gettyimages.com/id/1129586498/es/foto/un-hombre-nativo-ind%C3%ADgena-de-brasil-dispara-una-flecha.jpg?s=612x612&w=0&k=20&c=0e0kJ2ZgnNZeqeqvrepSdkhtvX8pXP1TeGz4eEWHQRE=,
873.0,"indígena brasileña joven, retrato de tupí guaraní, origen étnico, en una choza ",https://media.gettyimages.com/id/1019098564/es/foto/ind%C3%ADgena-brasile%C3%B1a-joven-retrato-de-tup%C3%AD-guaran%C3%AD-origen-%C3%A9tnico-en-una-choza.jpg?s=612x612&w=0&k=20&c=2RXMewBzXT29pyyyZ9eLtv2jnUN2zw-Sf1BVhWRBXSo=,
874.0,indígenas brasileño joven explorando la selva ,https://media.gettyimages.com/id/1019098078/es/foto/ind%C3%ADgenas-brasile%C3%B1o-joven-explorando-la-selva-de-la-etnia-guaran%C3%AD.jpg?s=612x612&w=0&k=20&c=vL6T3XsRII_z5gVy_VqruZFxHU1rkl_RaTjBtjiib3M=,
875.0,"mujer brasileña indígena, de etnia guaraní, preparar la comida de palmito ",https://media.gettyimages.com/id/1018791618/es/foto/mujer-brasile%C3%B1a-ind%C3%ADgena-de-etnia-guaran%C3%AD-preparar-la-comida-de-palmito.jpg?s=612x612&w=0&k=20&c=OTr-1f3hgQLng4pjJqjbH_ZE_l4Wdzeuy4jhiYMAXaI=,
876.0,"mujer brasileña indígena, de etnia guaraní, cocina ""xipa"" ",https://media.gettyimages.com/id/1018511928/es/foto/mujer-brasile%C3%B1a-ind%C3%ADgena-de-etnia-guaran%C3%AD-cocina-xipa.jpg?s=612x612&w=0&k=20&c=BPNC8tFDRFKkH2zz3MnUQNUhacXrpL6yyZeOO6LfQO8=,
877.0,turismo mujer disfrazada como indígenas en la selva ,https://media.gettyimages.com/id/1018508618/es/foto/turismo-mujer-disfrazada-como-ind%C3%ADgenas-en-la-selva.jpg?s=612x612&w=0&k=20&c=Ix4eVPWxFyC8jv4nPHgNGyX2vNeriOhjSBom6ESKPvE=,
878.0,mujer brasileña vistiendo como tribu indígena brasileña ,https://media.gettyimages.com/id/1018508608/es/foto/mujer-brasile%C3%B1a-vistiendo-como-tribu-ind%C3%ADgena-brasile%C3%B1a.jpg?s=612x612&w=0&k=20&c=GQ9lZh3UaB_pXyeWAqvB4hR8SpNq42PjpsJ32_wvYFY=,
879.0,joven brasileña indígena de la etnia guaraní que muestra la selva turística ,https://media.gettyimages.com/id/1018446006/es/foto/joven-brasile%C3%B1a-ind%C3%ADgena-de-la-etnia-guaran%C3%AD-que-muestra-la-selva-tur%C3%ADstica.jpg?s=612x612&w=0&k=20&c=K4DHIETyOkfXqyjlDeMJTIw5pgefBD4GAdJuFVkqG1g=,
880.0,indígenas brasileños joven retrato de etnia guaraní ,https://media.gettyimages.com/id/1018401698/es/foto/ind%C3%ADgenas-brasile%C3%B1os-joven-retrato-de-etnia-guaran%C3%AD.jpg?s=612x612&w=0&k=20&c=sdGkCj6rl3HP_C0Fud9biz35rTdv3cPPbI49jEc3sHA=,
881.0,"niño indígena brasileña, retrato de tupi guaraní etnia ",https://media.gettyimages.com/id/1018241724/es/foto/ni%C3%B1o-ind%C3%ADgena-brasile%C3%B1a-retrato-de-tupi-guaran%C3%AD-etnia.jpg?s=612x612&w=0&k=20&c=-53GrZQCbTWP2oH_z-YS6GN2CJ1eE83mLDnO-bOX5Bk=,
882.0,"indígena brasileña joven, retrato de tupí guaraní, origen étnico, en una choza ",https://media.gettyimages.com/id/1017724404/es/foto/ind%C3%ADgena-brasile%C3%B1a-joven-retrato-de-tup%C3%AD-guaran%C3%AD-origen-%C3%A9tnico-en-una-choza.jpg?s=612x612&w=0&k=20&c=Aof0Uy-BSi2UFOUqIZTaeRphiD3lCHWfPOSqMEccdtI=,
883.0,Hoti,https://pueblosindigenas.es/wp-content/uploads/joti-pueblo-1-1024x680.jpeg,https://pueblosindigenas.es/de-venezuela/hoti/
884.0,Hoti,https://pueblosindigenas.es/wp-content/uploads/hoti4.jpeg,https://pueblosindigenas.es/de-venezuela/hoti/
885.0,Hoti,https://pueblosindigenas.es/wp-content/uploads/pueblo-hoti.jpg,https://pueblosindigenas.es/de-venezuela/hoti/
886.0,Hoti,https://pueblosindigenas.es/wp-content/uploads/vivienda-hoti.jpeg,https://pueblosindigenas.es/de-venezuela/hoti/
887.0,Hoti,https://www.vtv.gob.ve/wp-content/uploads/2024/11/SaveClip.App_466404444_858324639497025_2627657422023652575_n.jpg,https://www.vtv.gob.ve/pueblo-originario-hoti-recibe-atencion-manapiare/
888.0,Hoti,https://www.vtv.gob.ve/wp-content/uploads/2024/11/SaveClip.App_466370422_481300444312760_4994487093905564767_n.jpg,https://www.vtv.gob.ve/pueblo-originario-hoti-recibe-atencion-manapiare/
889.0,Hoti,https://www.vtv.gob.ve/wp-content/uploads/2024/11/SaveClip.App_466428787_1097356152020117_8264102696074343865_n.jpg,https://www.vtv.gob.ve/pueblo-originario-hoti-recibe-atencion-manapiare/
890.0,Hoti,https://delamazonas.com/wp-content/uploads/2022/03/flauta-jodi-fotografia-raul-sojo.jpg.webp,https://www.flacsoandes.edu.ec/web/imagesFTP/1361202195.FA_AGORA_2013_Szent12.pdf
891.0,Hoti,https://delamazonas.com/wp-content/uploads/2022/03/jodi-flacso-andes.jpg.webp,https://www.flacsoandes.edu.ec/web/imagesFTP/1361202195.FA_AGORA_2013_Szent12.pdf
892.0,Hoti,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqyvBXkE0fpaYyGdgu1dkfEV6ds_WU3j6SPhHK1WJjd5iz-b-W2HwOl_VNrS8mXYsr120&usqp=CAU,https://www.flacsoandes.edu.ec/web/imagesFTP/1361202195.FA_AGORA_2013_Szent12.pdf
893.0,Hoti,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRv8pagUQnBSKqrNvlrbUb_eCQOWCGK9YAerg&s,https://www.flacsoandes.edu.ec/web/imagesFTP/1361202195.FA_AGORA_2013_Szent12.pdf
894.0,Hoti,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3BY8DaOWLE2X9dlUEt2FT0AMu8NQhm79PYg&s,https://www.flacsoandes.edu.ec/web/imagesFTP/1361202195.FA_AGORA_2013_Szent12.pdf
895.0,Hoti,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZPkN917ysuBfWQSN7KEhDP6T4RPiqNdnf7NX08yhR5hFhs21FMC1y1zyY9ERA97HxVy4&usqp=CAU,https://www.flacsoandes.edu.ec/web/imagesFTP/1361202195.FA_AGORA_2013_Szent12.pdf
896.0,Yanomami,https://static.nationalgeographicla.com/files/styles/image_3200/public/nationalgeographic622006.webp?w=379&h=214,https://www.nationalgeographicla.com/fotografo/robert-madden
897.0,Yanomami,https://imgs.mongabay.com/wp-content/uploads/sites/25/2018/12/10133003/Pueblo-Yanomami-21.jpg,https://es.mongabay.com/2023/02/la-tragedia-del-pueblo-yanomami-un-panorama-de-emergencia-en-venezuela-y-brasil/
898.0,Yanomami,https://imgs.mongabay.com/wp-content/uploads/sites/25/2023/02/09131615/Copia-de-FILE16899.jpg,https://es.mongabay.com/2023/02/la-tragedia-del-pueblo-yanomami-un-panorama-de-emergencia-en-venezuela-y-brasil/
899.0,Yanomami,https://assets.survivalinternational.org/pictures/444/bra-yan-fw-2008-26_940.jpg,https://www.survival.es/indigenas/yanomami
900.0,Yanomami,https://assets.survivalinternational.org/pictures/265/braz-yano-fw-32_940.jpg,https://www.survival.es/indigenas/yanomami
901.0,Yanomami,https://assets.survivalinternational.org/pictures/135/bra-yano-family_1170.jpg,https://www.survival.es/indigenas/yanomami
902.0,Yanomami,https://www.yanomami-hilfe.de/wp-content/uploads/2010/07/Yanomami-Haeuptling.jpg,https://www.yanomami-hilfe.de/es/los-yanomami/
903.0,Yanomami,https://www.yanomami-hilfe.de/wp-content/uploads/2007/11/Yanomami-Kinder.jpg,https://www.yanomami-hilfe.de/es/los-yanomami/
904.0,Yanomami,https://www.yanomami-hilfe.de/wp-content/uploads/2017/08/cropped-header-start-1.jpg,https://www.yanomami-hilfe.de/es/los-yanomami/
905.0,Yanomami,https://ichef.bbci.co.uk/ace/ws/624/amz/worldservice/live/assets/images/2013/09/04/130904101537_yanomami_granegetty151699406.jpg.webp,https://www.yanomami-hilfe.de/es/los-yanomami/
